Job_ID,Submit_Time,Start_Time,End_Time,Requested_CPUs,Used_CPUs,Requested_Memory(MB),Used_Memory(MB),Execution_Time(Seconds),Queue_Wait_Time(Seconds),User_ID,Job_Type,Priority_Level,Node_Count,Interarrival_Time
JOB_01049,2024-01-08 09:21:00,2024-01-08 09:22:53,2024-01-08 10:02:50,2,1,30407,26268,2397.4459794547674,113,User_22,MPI,medium,2,30
JOB_01050,2024-01-15 07:05:00,2024-01-15 07:10:02,2024-01-15 07:19:39,2,1,8246,7702,577.5609904990524,302,User_53,batch,high,2,8
JOB_01051,2024-01-22 19:59:00,2024-01-22 20:01:49,2024-01-22 20:20:41,4,3,8957,7649,1132.815690738597,169,User_64,MPI,medium,4,12
JOB_01052,2024-01-16 19:42:00,2024-01-16 19:46:40,2024-01-16 19:59:06,2,1,18873,18777,746.6607074656316,280,User_49,interactive,high,1,16
JOB_01053,2024-02-20 05:50:00,2024-02-20 05:53:41,2024-02-20 06:29:16,2,1,25260,22764,2135.9988111680486,221,User_45,MPI,medium,2,12
JOB_01054,2024-01-07 19:58:00,2024-01-07 19:59:34,2024-01-07 20:19:08,4,3,12487,11916,1174.5033621620817,94,User_70,interactive,medium,16,12
JOB_01055,2024-01-15 05:57:00,2024-01-15 05:58:36,2024-01-15 06:01:23,1,1,1426,1385,167.19939521735097,96,User_49,GPU,low,2,31
JOB_01056,2024-01-01 05:50:00,2024-01-01 05:57:09,2024-01-01 06:12:02,1,1,13925,12419,893.1596257940304,429,User_13,batch,low,1,9
JOB_01057,2024-02-07 04:25:00,2024-02-07 04:28:56,2024-02-07 04:37:09,1,1,7964,7663,493.68928478971685,236,User_62,interactive,medium,1,10
JOB_01058,2024-02-11 00:08:00,2024-02-11 00:17:40,2024-02-11 00:33:49,1,1,17046,16617,969.5333298606988,580,User_74,batch,low,1,18
JOB_01059,2024-03-03 17:57:00,2024-03-03 18:02:34,2024-03-03 18:25:27,1,1,20078,17793,1373.932097461963,334,User_84,batch,low,4,11
JOB_01060,2024-02-24 01:12:00,2024-02-24 01:14:44,2024-02-24 01:26:00,32,29,9119,9108,676.261534664176,164,User_98,interactive,low,1,13
JOB_01061,2024-02-12 18:32:00,2024-02-12 18:35:35,2024-02-12 19:12:19,2,1,27401,23375,2204.0942206147047,215,User_88,MPI,high,1,2
JOB_01062,2024-01-27 12:15:00,2024-01-27 12:21:35,2024-01-27 12:35:39,1,1,11866,10472,844.8198004366141,395,User_29,GPU,medium,8,4
JOB_01063,2024-01-03 23:18:00,2024-01-03 23:19:25,2024-01-03 23:38:01,2,1,25776,24925,1116.4192455111795,85,User_21,interactive,low,1,1
JOB_01064,2024-01-22 01:40:00,2024-01-22 01:45:55,2024-01-22 01:55:09,16,15,5568,4894,554.9164770131468,355,User_58,batch,medium,1,7
JOB_01065,2024-01-27 05:22:00,2024-01-27 05:31:56,2024-01-27 05:57:35,4,3,26342,25149,1539.1322087881413,596,User_10,batch,medium,1,6
JOB_01066,2024-03-05 08:22:00,2024-03-05 08:28:54,2024-03-05 08:44:17,2,1,23068,22568,923.2182213366272,414,User_5,interactive,medium,1,58
JOB_01067,2024-01-26 17:36:00,2024-01-26 17:38:08,2024-01-26 17:49:09,8,7,7098,7054,661.7326603138667,128,User_38,batch,medium,2,9
JOB_01068,2024-03-04 23:41:00,2024-03-04 23:47:26,2024-03-05 00:11:44,2,1,19756,18197,1458.6290103829513,386,User_3,batch,medium,8,15
JOB_01069,2024-02-11 07:50:00,2024-02-11 07:53:30,2024-02-11 08:07:42,2,1,7874,7839,852.3318092985875,210,User_41,batch,high,8,4
JOB_01070,2024-01-07 11:29:00,2024-01-07 11:35:19,2024-01-07 11:57:23,2,1,21810,19885,1324.8515429513227,379,User_34,batch,medium,2,17
JOB_01071,2024-03-03 13:36:00,2024-03-03 13:44:31,2024-03-03 13:49:21,2,1,1774,1565,290.33737268661775,511,User_14,batch,low,2,9
JOB_01072,2024-01-22 05:55:00,2024-01-22 05:57:51,2024-01-22 06:23:14,2,1,26468,24538,1523.3354782014335,171,User_10,batch,low,2,11
JOB_01073,2024-01-25 01:55:00,2024-01-25 02:03:41,2024-01-25 02:25:11,4,3,21470,20342,1290.740917121985,521,User_44,batch,high,1,3
JOB_01074,2024-02-26 21:27:00,2024-02-26 21:34:01,2024-02-26 22:00:14,2,1,29567,27163,1573.61613545162,421,User_22,batch,low,1,7
JOB_01075,2024-02-23 16:24:00,2024-02-23 16:28:22,2024-02-23 16:53:08,4,3,24842,23228,1486.0241445463432,262,User_49,GPU,medium,8,10
JOB_01076,2024-03-01 04:22:00,2024-03-01 04:31:06,2024-03-01 04:55:22,1,1,25813,23553,1456.6256442703352,546,User_21,batch,medium,1,8
JOB_01077,2024-01-19 00:08:00,2024-01-19 00:16:59,2024-01-19 00:22:29,1,1,2641,2452,330.1914572792957,539,User_94,batch,low,1,24
JOB_01078,2024-02-08 16:43:00,2024-02-08 16:44:03,2024-02-08 17:05:20,2,1,31359,31136,1277.9324117640538,63,User_10,interactive,low,2,22
JOB_01079,2024-01-11 10:43:00,2024-01-11 10:46:08,2024-01-11 10:55:34,16,14,3554,3287,566.8248813964376,188,User_71,batch,low,2,35
JOB_01080,2024-02-19 13:36:00,2024-02-19 13:37:25,2024-02-19 13:45:28,2,1,4357,3868,483.06713532005983,85,User_12,MPI,medium,1,11
JOB_01081,2024-01-21 11:06:00,2024-01-21 11:07:26,2024-01-21 11:15:26,4,3,8258,7959,480.2644047493019,86,User_44,interactive,low,1,35
JOB_01082,2024-02-28 22:46:00,2024-02-28 22:47:41,2024-02-28 23:13:24,2,1,27197,24494,1543.495705761663,101,User_77,batch,high,1,17
JOB_01083,2024-01-14 13:28:00,2024-01-14 13:30:03,2024-01-14 13:59:43,1,1,31876,30997,1780.0503156421253,123,User_79,batch,low,2,3
JOB_01084,2024-01-25 04:16:00,2024-01-25 04:17:24,2024-01-25 04:48:04,1,1,23176,19897,1840.0555064345942,84,User_62,MPI,low,1,5
JOB_01085,2024-01-13 22:43:00,2024-01-13 22:45:11,2024-01-13 23:19:55,2,1,25115,22599,2084.156805627456,131,User_91,MPI,medium,2,2
JOB_01086,2024-01-07 11:59:00,2024-01-07 12:08:01,2024-01-07 12:12:56,1,1,1535,1326,295.7614412082323,541,User_4,batch,medium,2,0
JOB_01087,2024-01-06 10:16:00,2024-01-06 10:21:27,2024-01-06 10:36:58,1,1,15570,13433,931.812104537594,327,User_56,interactive,low,8,2
JOB_01088,2024-01-16 02:27:00,2024-01-16 02:29:34,2024-01-16 03:02:03,8,7,32731,31053,1949.2195058230332,154,User_84,batch,high,1,0
JOB_01089,2024-01-28 23:59:00,2024-01-29 00:06:34,2024-01-29 00:11:54,1,1,6106,5543,320.4081774310911,454,User_22,GPU,high,1,12
JOB_01090,2024-02-24 03:53:00,2024-02-24 04:00:03,2024-02-24 04:24:53,4,3,24268,23800,1490.9137254246739,423,User_78,batch,low,2,5
JOB_01091,2024-03-09 04:07:00,2024-03-09 04:13:14,2024-03-09 04:41:12,2,1,17660,16378,1678.8350497848103,374,User_56,MPI,medium,4,3
JOB_01092,2024-02-21 19:27:00,2024-02-21 19:29:56,2024-02-21 19:45:40,4,3,21541,19264,944.0622363123139,176,User_21,interactive,low,1,14
JOB_01093,2024-01-27 06:28:00,2024-01-27 06:31:43,2024-01-27 06:41:36,4,3,9844,9431,593.8223968313538,223,User_7,interactive,medium,2,17
JOB_01094,2024-02-09 23:20:00,2024-02-09 23:26:05,2024-02-09 23:30:51,2,1,4500,4246,286.3061252694122,365,User_13,interactive,high,1,37
JOB_01095,2024-01-12 07:39:00,2024-01-12 07:43:19,2024-01-12 07:55:10,2,1,10202,9895,711.1403830420203,259,User_43,batch,low,1,10
JOB_01096,2024-02-12 15:53:00,2024-02-12 15:56:59,2024-02-12 16:04:17,4,3,2749,2602,438.25324182180924,239,User_27,batch,medium,2,6
JOB_01097,2024-03-03 16:26:00,2024-03-03 16:32:57,2024-03-03 16:53:51,8,7,19501,17064,1254.9619552915171,417,User_25,batch,high,1,3
JOB_01098,2024-01-28 16:17:00,2024-01-28 16:22:11,2024-01-28 16:40:43,1,1,14789,14057,1112.2885298736667,311,User_53,batch,low,4,2
JOB_01099,2024-03-04 16:35:00,2024-03-04 16:40:58,2024-03-04 16:44:45,1,1,2725,2476,227.47079483409203,358,User_90,interactive,medium,2,2
JOB_01100,2024-02-06 15:17:00,2024-02-06 15:25:09,2024-02-06 15:37:19,8,7,9520,8753,730.155868195794,489,User_71,batch,medium,2,5
JOB_01101,2024-01-25 18:43:00,2024-01-25 18:44:03,2024-01-25 19:06:08,2,1,23242,22968,1325.2912881737245,63,User_93,batch,medium,2,48
JOB_01102,2024-02-15 13:17:00,2024-02-15 13:22:13,2024-02-15 13:34:06,4,3,13294,12017,713.9929501770705,313,User_94,GPU,low,2,0
JOB_01103,2024-02-19 03:36:00,2024-02-19 03:38:35,2024-02-19 03:55:53,2,1,11496,10826,1038.5116201670444,155,User_70,MPI,low,1,2
JOB_01104,2024-02-14 22:42:00,2024-02-14 22:45:46,2024-02-14 23:22:55,1,1,21748,19671,2229.1799192831427,226,User_34,MPI,low,8,2
JOB_01105,2024-02-09 20:17:00,2024-02-09 20:23:30,2024-02-09 20:57:24,4,3,31440,27170,2034.2114227523982,390,User_85,GPU,high,16,12
JOB_01106,2024-01-08 07:43:00,2024-01-08 07:45:01,2024-01-08 07:51:48,4,3,3831,3516,407.4629299216657,121,User_37,batch,low,1,4
JOB_01107,2024-02-24 10:25:00,2024-02-24 10:28:53,2024-02-24 10:45:33,2,1,16678,15669,1000.62858591869,233,User_39,batch,medium,1,6
JOB_01108,2024-01-04 15:04:00,2024-01-04 15:09:12,2024-01-04 15:18:31,2,1,12102,11026,559.9085451450449,312,User_31,interactive,medium,1,1
JOB_01109,2024-02-09 07:46:00,2024-02-09 07:54:40,2024-02-09 08:15:34,8,6,29054,26398,1254.2272151553145,520,User_13,interactive,medium,2,5
JOB_01110,2024-03-07 20:36:00,2024-03-07 20:40:34,2024-03-07 21:03:39,4,3,23709,23070,1385.5106817414553,274,User_7,batch,low,2,1
JOB_01111,2024-01-30 08:07:00,2024-01-30 08:11:58,2024-01-30 08:30:00,1,1,8596,7344,1082.381025779014,298,User_51,MPI,low,4,7
JOB_01112,2024-02-24 22:49:00,2024-02-24 22:56:54,2024-02-24 23:17:25,4,3,18432,16484,1231.0317176317833,474,User_74,batch,high,4,1
JOB_01113,2024-01-23 18:56:00,2024-01-23 18:59:05,2024-01-23 19:29:12,4,3,29912,29067,1807.5540180563007,185,User_71,batch,medium,2,15
JOB_01114,2024-01-03 08:30:00,2024-01-03 08:35:12,2024-01-03 08:50:29,8,7,20383,20140,917.7171897489645,312,User_63,interactive,low,2,8
JOB_01115,2024-01-09 07:30:00,2024-01-09 07:34:16,2024-01-09 07:42:47,4,3,9722,8864,511.4750886024232,256,User_20,interactive,high,2,12
JOB_01116,2024-01-21 20:05:00,2024-01-21 20:12:52,2024-01-21 20:17:15,1,1,5880,5781,263.31493637236775,472,User_7,interactive,low,2,5
JOB_01117,2024-03-02 09:01:00,2024-03-02 09:09:35,2024-03-02 09:37:55,4,3,28551,25120,1700.444456718093,515,User_47,batch,medium,2,4
JOB_01118,2024-02-22 08:32:00,2024-02-22 08:33:53,2024-02-22 08:48:36,4,3,7748,6843,883.1128538995262,113,User_1,MPI,medium,2,1
JOB_01119,2024-02-23 10:35:00,2024-02-23 10:41:38,2024-02-23 10:53:50,1,1,10269,10032,732.1573879002895,398,User_55,batch,medium,2,7
JOB_01120,2024-01-02 21:19:00,2024-01-02 21:25:58,2024-01-02 21:39:27,2,1,11890,11717,809.8460495324235,418,User_12,batch,medium,2,7
JOB_01121,2024-03-02 04:37:00,2024-03-02 04:40:30,2024-03-02 05:09:27,2,1,19975,17646,1737.5097830004888,210,User_38,MPI,low,2,6
JOB_01122,2024-01-25 12:45:00,2024-01-25 12:47:39,2024-01-25 13:00:17,4,3,11120,9550,758.0735770997569,159,User_85,GPU,medium,4,13
JOB_01123,2024-02-22 10:49:00,2024-02-22 10:53:53,2024-02-22 11:34:23,2,1,29970,25880,2430.101173854249,293,User_81,MPI,low,2,17
JOB_01124,2024-01-04 15:53:00,2024-01-04 15:55:01,2024-01-04 16:08:15,4,3,5611,4989,794.6233956538484,121,User_77,MPI,medium,2,13
JOB_01125,2024-03-09 20:05:00,2024-03-09 20:09:15,2024-03-09 20:16:19,16,13,5946,5733,424.14509841000046,255,User_62,interactive,high,2,1
JOB_01126,2024-01-16 22:42:00,2024-01-16 22:44:45,2024-01-16 22:51:03,8,7,6070,5623,378.80752623962076,165,User_26,interactive,high,2,9
JOB_01127,2024-02-12 19:49:00,2024-02-12 19:54:54,2024-02-12 20:27:37,16,14,32669,30001,1963.7851841974145,354,User_13,batch,medium,1,0
JOB_01128,2024-02-17 05:41:00,2024-02-17 05:49:30,2024-02-17 06:14:48,32,30,20302,19035,1518.1889239789643,510,User_4,batch,low,1,11
JOB_01129,2024-02-29 07:14:00,2024-02-29 07:23:53,2024-02-29 07:34:40,1,1,8227,8091,647.1847767063143,593,User_27,batch,medium,2,4
JOB_01130,2024-02-10 06:03:00,2024-02-10 06:06:35,2024-02-10 06:30:14,4,3,24886,21490,1419.9235412970397,215,User_22,batch,medium,2,1
JOB_01131,2024-01-26 07:38:00,2024-01-26 07:45:45,2024-01-26 08:05:03,2,1,16427,15674,1158.8193979514558,465,User_82,interactive,medium,16,19
JOB_01132,2024-01-17 12:28:00,2024-01-17 12:35:14,2024-01-17 12:57:48,8,7,22682,22432,1354.860664562597,434,User_38,batch,medium,1,9
JOB_01133,2024-02-23 06:40:00,2024-02-23 06:48:34,2024-02-23 07:12:09,2,1,26700,23549,1415.536402572558,514,User_11,batch,medium,1,4
JOB_01134,2024-02-09 16:12:00,2024-02-09 16:16:21,2024-02-09 16:48:47,32,27,29261,28548,1946.0948543028562,261,User_61,batch,low,1,0
JOB_01135,2024-02-27 18:42:00,2024-02-27 18:50:31,2024-02-27 18:59:00,4,3,10852,10360,509.07821171633503,511,User_15,interactive,medium,1,7
JOB_01136,2024-02-14 18:11:00,2024-02-14 18:15:06,2024-02-14 18:34:41,8,7,16821,14334,1175.3269004264391,246,User_40,batch,medium,4,25
JOB_01137,2024-01-09 07:19:00,2024-01-09 07:26:07,2024-01-09 08:00:57,1,1,27055,23936,2090.262867712423,427,User_51,MPI,high,1,9
JOB_01138,2024-02-12 18:45:00,2024-02-12 18:51:39,2024-02-12 19:12:45,1,1,21021,19778,1266.5363644152155,399,User_61,batch,low,2,35
JOB_01139,2024-02-01 16:07:00,2024-02-01 16:12:21,2024-02-01 16:16:39,8,7,1062,982,258.4238117458035,321,User_63,batch,medium,2,1
JOB_01140,2024-02-07 04:03:00,2024-02-07 04:09:05,2024-02-07 04:29:41,1,1,31982,29717,1236.199998358046,365,User_85,interactive,high,2,8
JOB_01141,2024-01-31 08:07:00,2024-01-31 08:10:44,2024-01-31 08:47:57,8,7,20492,18131,2233.270515609393,224,User_34,MPI,medium,8,16
JOB_01142,2024-01-30 05:21:00,2024-01-30 05:23:27,2024-01-30 05:32:46,1,1,7289,6933,559.4599401175341,147,User_12,batch,medium,2,7
JOB_01143,2024-03-01 23:55:00,2024-03-01 23:59:19,2024-03-02 00:18:42,4,3,29839,26555,1163.811949594869,259,User_83,interactive,medium,1,0
JOB_01144,2024-01-10 12:30:00,2024-01-10 12:35:30,2024-01-10 12:59:13,2,1,28331,25736,1423.537707812395,330,User_70,interactive,medium,8,8
JOB_01145,2024-01-15 15:19:00,2024-01-15 15:20:50,2024-01-15 15:36:58,4,3,7622,6900,968.527714982712,110,User_50,batch,low,8,9
JOB_01146,2024-01-31 00:28:00,2024-01-31 00:37:08,2024-01-31 00:45:02,4,3,3439,3269,474.57321039858147,548,User_24,MPI,high,1,13
JOB_01147,2024-02-07 11:15:00,2024-02-07 11:19:17,2024-02-07 11:30:59,2,1,18166,15687,702.9502651116576,257,User_48,interactive,low,1,14
JOB_01148,2024-03-04 03:21:00,2024-03-04 03:22:22,2024-03-04 03:36:34,1,1,21750,19158,852.5824851619774,82,User_49,interactive,medium,1,14
JOB_01149,2024-02-15 02:22:00,2024-02-15 02:26:42,2024-02-15 03:00:00,1,1,24474,21538,1998.5380088128377,282,User_48,MPI,medium,1,10
JOB_01150,2024-01-27 05:37:00,2024-01-27 05:41:40,2024-01-27 06:25:46,4,3,20524,17779,2646.3145229412676,280,User_24,MPI,medium,16,2
JOB_01151,2024-03-01 07:26:00,2024-03-01 07:31:25,2024-03-01 07:44:53,4,3,18172,16012,808.1993371314652,325,User_58,interactive,medium,2,5
JOB_01152,2024-02-06 10:48:00,2024-02-06 10:50:12,2024-02-06 11:27:04,4,3,28022,26370,2212.1373163464655,132,User_6,MPI,low,1,14
JOB_01153,2024-03-10 05:20:00,2024-03-10 05:22:16,2024-03-10 05:45:15,4,3,26914,25832,1379.908450520343,136,User_34,interactive,medium,8,30
JOB_01154,2024-02-20 01:42:00,2024-02-20 01:50:14,2024-02-20 02:11:03,2,1,29902,28378,1249.627391308015,494,User_57,interactive,medium,2,0
JOB_01155,2024-01-04 08:09:00,2024-01-04 08:11:04,2024-01-04 08:29:05,2,1,29595,27265,1081.4180936691869,124,User_60,interactive,medium,1,7
JOB_01156,2024-02-11 09:34:00,2024-02-11 09:40:56,2024-02-11 09:56:49,1,1,15330,13151,953.3826267469739,416,User_34,interactive,low,8,3
JOB_01157,2024-01-09 00:22:00,2024-01-09 00:23:17,2024-01-09 00:53:33,2,1,32262,32063,1816.4118046372928,77,User_29,batch,medium,4,2
JOB_01158,2024-01-29 15:04:00,2024-01-29 15:12:15,2024-01-29 15:52:14,32,29,21437,18761,2399.2038494403373,495,User_35,MPI,low,4,7
JOB_01159,2024-01-23 23:22:00,2024-01-23 23:30:20,2024-01-23 23:55:39,8,7,15601,14825,1519.172524193001,500,User_73,MPI,medium,2,9
JOB_01160,2024-01-30 10:12:00,2024-01-30 10:13:08,2024-01-30 10:30:37,2,1,12909,12740,1049.7083566023905,68,User_8,batch,high,4,0
JOB_01161,2024-01-11 13:14:00,2024-01-11 13:22:49,2024-01-11 13:41:54,4,3,12401,11838,1145.4372432355792,529,User_20,MPI,medium,1,15
JOB_01162,2024-02-06 18:56:00,2024-02-06 19:02:47,2024-02-06 19:16:57,8,7,12082,10664,850.8784402482834,407,User_97,batch,medium,2,17
JOB_01163,2024-02-16 20:09:00,2024-02-16 20:16:11,2024-02-16 20:50:33,2,1,23853,21404,2062.231841922516,431,User_90,batch,medium,16,33
JOB_01164,2024-01-01 02:30:00,2024-01-01 02:33:54,2024-01-01 02:41:55,1,1,8467,7235,481.3564089869481,234,User_86,interactive,high,1,1
JOB_01165,2024-02-29 20:40:00,2024-02-29 20:49:34,2024-02-29 21:11:45,1,1,18725,17637,1331.1055740236566,574,User_13,batch,low,4,9
JOB_01166,2024-02-19 09:18:00,2024-02-19 09:21:09,2024-02-19 09:47:30,4,3,18108,17056,1581.1362384505542,189,User_11,MPI,low,2,5
JOB_01167,2024-02-12 01:12:00,2024-02-12 01:17:52,2024-02-12 01:54:12,16,14,24935,23908,2180.5594969303343,352,User_86,MPI,low,1,4
JOB_01168,2024-02-07 14:45:00,2024-02-07 14:51:52,2024-02-07 15:00:07,4,3,5407,4604,495.41029004691393,412,User_45,interactive,high,4,8
JOB_01169,2024-01-05 22:24:00,2024-01-05 22:28:43,2024-01-05 22:55:11,1,1,27801,27041,1588.503419866973,283,User_70,batch,high,1,15
JOB_01170,2024-01-18 01:46:00,2024-01-18 01:55:43,2024-01-18 02:01:14,1,1,2617,2514,331.51105979607,583,User_53,batch,high,2,0
JOB_01171,2024-02-17 04:32:00,2024-02-17 04:41:28,2024-02-17 04:52:43,8,6,15782,13748,675.387044090267,568,User_97,interactive,low,1,34
JOB_01172,2024-02-02 22:19:00,2024-02-02 22:26:07,2024-02-02 22:52:52,8,7,29587,26691,1605.4153129187898,427,User_76,GPU,low,8,16
JOB_01173,2024-02-26 16:09:00,2024-02-26 16:18:19,2024-02-26 16:39:08,4,3,30545,28888,1249.7427431461178,559,User_30,interactive,medium,1,13
JOB_01174,2024-03-09 20:28:00,2024-03-09 20:30:29,2024-03-09 20:51:18,4,3,21553,19922,1249.2998600632072,149,User_71,batch,high,1,14
JOB_01175,2024-02-15 08:58:00,2024-02-15 09:00:11,2024-02-15 09:17:21,1,1,26830,23268,1030.7190527467733,131,User_8,interactive,medium,1,4
JOB_01176,2024-02-26 22:13:00,2024-02-26 22:21:12,2024-02-26 22:42:32,8,7,24115,20813,1280.6201833085113,492,User_50,interactive,medium,8,13
JOB_01177,2024-02-10 05:39:00,2024-02-10 05:45:47,2024-02-10 06:04:31,8,6,24405,23604,1124.2050899507906,407,User_67,interactive,medium,4,4
JOB_01178,2024-03-10 04:13:00,2024-03-10 04:18:22,2024-03-10 04:30:43,2,1,8050,7030,741.9720008858516,322,User_54,batch,medium,4,22
JOB_01179,2024-01-05 16:44:00,2024-01-05 16:49:30,2024-01-05 17:10:55,4,3,32405,28380,1285.9733294577413,330,User_69,interactive,low,2,1
JOB_01180,2024-01-19 12:40:00,2024-01-19 12:49:28,2024-01-19 12:53:50,2,1,3636,3543,262.97943405029656,568,User_88,interactive,high,2,3
JOB_01181,2024-01-25 07:23:00,2024-01-25 07:32:27,2024-01-25 07:55:16,1,1,31956,30096,1369.5179999957145,567,User_61,GPU,high,1,8
JOB_01182,2024-02-19 23:47:00,2024-02-19 23:54:59,2024-02-20 00:09:32,2,1,12353,11620,873.09841198685,479,User_74,batch,low,2,3
JOB_01183,2024-01-12 22:12:00,2024-01-12 22:14:11,2024-01-12 22:30:35,1,1,24807,22869,984.4976610411744,131,User_31,interactive,medium,1,5
JOB_01184,2024-01-27 05:12:00,2024-01-27 05:14:13,2024-01-27 05:39:20,2,1,2932,2742,1507.8977777999844,133,User_61,MPI,high,16,6
JOB_01185,2024-02-09 21:04:00,2024-02-09 21:13:22,2024-02-09 21:24:29,2,1,7978,7501,667.9131726329167,562,User_39,batch,high,4,19
JOB_01186,2024-03-04 13:21:00,2024-03-04 13:24:25,2024-03-04 13:49:30,4,3,16209,16130,1505.4153707969922,205,User_11,MPI,high,2,7
JOB_01187,2024-02-14 02:52:00,2024-02-14 02:53:45,2024-02-14 03:14:17,2,1,31382,27724,1232.9739776892122,105,User_51,interactive,medium,1,4
JOB_01188,2024-01-12 01:15:00,2024-01-12 01:17:44,2024-01-12 01:49:52,2,1,31436,27732,1928.3151873319591,164,User_92,batch,low,4,2
JOB_01189,2024-01-03 15:03:00,2024-01-03 15:05:48,2024-01-03 15:34:37,1,1,31039,26649,1729.206965482703,168,User_5,batch,medium,1,5
JOB_01190,2024-02-27 08:18:00,2024-02-27 08:24:16,2024-02-27 08:37:55,4,3,19198,18213,819.2308077698522,376,User_65,interactive,medium,1,7
JOB_01191,2024-02-25 10:06:00,2024-02-25 10:09:00,2024-02-25 10:31:37,2,1,25576,23845,1357.7925392477182,180,User_74,batch,medium,1,13
JOB_01192,2024-01-22 18:45:00,2024-01-22 18:54:18,2024-01-22 19:07:27,2,1,16520,14317,789.08765211455,558,User_67,interactive,medium,2,1
JOB_01193,2024-03-05 14:32:00,2024-03-05 14:33:42,2024-03-05 14:42:13,8,7,3952,3575,511.57711149579586,102,User_74,batch,low,4,2
JOB_01194,2024-01-15 09:58:00,2024-01-15 10:00:38,2024-01-15 10:22:10,4,3,31656,27755,1292.8137646613286,158,User_87,interactive,low,1,4
JOB_01195,2024-01-29 06:50:00,2024-01-29 06:56:10,2024-01-29 07:08:31,8,6,10304,9270,741.5596583539941,370,User_80,batch,high,1,4
JOB_01196,2024-02-20 03:19:00,2024-02-20 03:23:33,2024-02-20 03:37:30,2,1,8705,8641,837.0140832889333,273,User_19,MPI,low,2,4
JOB_01197,2024-01-02 05:52:00,2024-01-02 06:00:42,2024-01-02 06:19:52,1,1,22659,21582,1150.053371274717,522,User_16,GPU,medium,4,15
JOB_01198,2024-02-20 06:24:00,2024-02-20 06:32:02,2024-02-20 06:51:58,4,3,27981,23815,1196.2282978248372,482,User_97,GPU,low,1,3
JOB_01199,2024-02-07 03:16:00,2024-02-07 03:23:28,2024-02-07 03:29:22,2,1,5151,4573,354.6841255526822,448,User_58,interactive,medium,1,6
JOB_01200,2024-01-09 11:37:00,2024-01-09 11:39:51,2024-01-09 11:53:04,2,1,5987,5098,793.5631263618296,171,User_23,batch,low,8,9
JOB_01201,2024-01-21 10:51:00,2024-01-21 10:56:31,2024-01-21 11:22:55,1,1,28545,27324,1584.015760741285,331,User_22,interactive,low,16,2
JOB_01202,2024-01-11 07:51:00,2024-01-11 07:53:41,2024-01-11 08:21:13,8,7,12785,11767,1652.2924066939215,161,User_28,batch,medium,16,12
JOB_01203,2024-02-12 00:02:00,2024-02-12 00:06:29,2024-02-12 00:23:45,1,1,14578,14564,1036.7824921983765,269,User_25,batch,medium,4,7
JOB_01204,2024-01-11 16:36:00,2024-01-11 16:37:21,2024-01-11 17:01:52,16,14,22719,21811,1471.9583544364673,81,User_17,batch,low,1,5
JOB_01205,2024-02-28 22:56:00,2024-02-28 22:59:38,2024-02-28 23:12:01,8,7,10381,9630,743.3551570639396,218,User_6,batch,low,1,16
JOB_01206,2024-01-15 00:21:00,2024-01-15 00:27:42,2024-01-15 00:48:57,2,1,31379,30459,1275.0976604774894,402,User_55,interactive,high,1,2
JOB_01207,2024-02-15 08:43:00,2024-02-15 08:50:39,2024-02-15 09:07:48,4,3,26200,25039,1029.9243433548547,459,User_11,interactive,low,1,21
JOB_01208,2024-03-06 05:26:00,2024-03-06 05:34:33,2024-03-06 06:05:05,4,3,19433,17228,1832.8555735721245,513,User_88,batch,medium,16,8
JOB_01209,2024-01-27 13:34:00,2024-01-27 13:37:22,2024-01-27 14:05:26,8,7,27184,25268,1684.4848059703295,202,User_56,batch,high,4,9
JOB_01210,2024-02-16 07:38:00,2024-02-16 07:45:36,2024-02-16 08:07:02,2,1,25223,23543,1286.6794037465534,456,User_26,GPU,medium,4,20
JOB_01211,2024-03-05 04:59:00,2024-03-05 05:08:55,2024-03-05 05:13:52,8,7,2011,1845,297.66016152018926,595,User_81,batch,medium,1,17
JOB_01212,2024-01-25 21:18:00,2024-01-25 21:21:20,2024-01-25 21:50:00,2,1,22718,19920,1720.0692988120672,200,User_19,batch,low,8,9
JOB_01213,2024-02-07 19:39:00,2024-02-07 19:43:59,2024-02-07 19:53:09,16,15,2989,2640,550.9160358248153,299,User_77,batch,medium,4,13
JOB_01214,2024-02-13 22:02:00,2024-02-13 22:07:51,2024-02-13 22:15:32,2,1,8340,7440,461.81102146172293,351,User_34,interactive,low,1,5
